workload,workload_type,workload_size,description,algorithm,frames,page_faults,total_accesses,fault_rate_pct
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Clock,64,200,2000,10.0000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Clock,128,200,2000,10.0000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,2,1900,2000,95.0000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,4,1807,2000,90.3500
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,8,1666,2000,83.3000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,16,1338,2000,66.9000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,32,859,2000,42.9500
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,64,316,2000,15.8000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Random,128,219,2000,10.9500
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,2,1702,2000,85.1000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,4,1451,2000,72.5500
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,8,1141,2000,57.0500
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,16,770,2000,38.5000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,32,382,2000,19.1000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,64,200,2000,10.0000
phases_sm_medium_p4,phases,sm,"Fases de acesso | Pequeno, 4 fases (2k refs, 200 pags)",Otimo,128,200,2000,10.0000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,2,1807,2000,90.3500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,4,1654,2000,82.7000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,8,1364,2000,68.2000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,16,739,2000,36.9500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,32,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",FIFO,128,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,2,1812,2000,90.6000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,4,1662,2000,83.1000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,8,1357,2000,67.8500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,16,707,2000,35.3500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,32,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LRU,128,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,2,1859,2000,92.9500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,4,1793,2000,89.6500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,8,1629,2000,81.4500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,16,1308,2000,65.4000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,32,730,2000,36.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",LFU,128,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,2,1807,2000,90.3500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,4,1658,2000,82.9000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,8,1359,2000,67.9500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,16,742,2000,37.1000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,32,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Clock,128,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,2,1822,2000,91.1000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,4,1659,2000,82.9500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,8,1351,2000,67.5500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,16,742,2000,37.1000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,32,74,2000,3.7000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Random,128,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,2,1575,2000,78.7500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,4,1205,2000,60.2500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,8,782,2000,39.1000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,16,315,2000,15.7500
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,32,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,64,50,2000,2.5000
phases_sm_tight_p2,phases,sm,"Fases de acesso | Pequeno, 2 fases (2k refs, 50 pags)",Otimo,128,50,2000,2.5000
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,2,9957,10000,99.5700
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,4,9916,10000,99.1600
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,8,9850,10000,98.5000
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,16,9681,10000,96.8100
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,32,9326,10000,93.2600
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,64,8720,10000,87.2000
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",FIFO,128,7519,10000,75.1900
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,2,9957,10000,99.5700
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,4,9916,10000,99.1600
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,8,9848,10000,98.4800
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,16,9679,10000,96.7900
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,32,9337,10000,93.3700
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,64,8722,10000,87.2200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LRU,128,7505,10000,75.0500
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,2,9974,10000,99.7400
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,4,9963,10000,99.6300
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,8,9941,10000,99.4100
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,16,9904,10000,99.0400
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,32,9833,10000,98.3300
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,64,9661,10000,96.6100
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",LFU,128,9342,10000,93.4200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,2,9957,10000,99.5700
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,4,9916,10000,99.1600
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,8,9848,10000,98.4800
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,16,9683,10000,96.8300
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,32,9332,10000,93.3200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,64,8726,10000,87.2600
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Clock,128,7504,10000,75.0400
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,2,9958,10000,99.5800
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,4,9918,10000,99.1800
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,8,9835,10000,98.3500
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,16,9689,10000,96.8900
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,32,9362,10000,93.6200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,64,8737,10000,87.3700
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Random,128,7554,10000,75.5400
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,2,9613,10000,96.1300
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,4,9185,10000,91.8500
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,8,8642,10000,86.4200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,16,7920,10000,79.2000
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,32,7002,10000,70.0200
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,64,5814,10000,58.1400
phases_md_huge_p4,phases,md,"Fases de acesso | Medio, 4 fases, universo enorme (10k refs, 2000 pags)",Otimo,128,4381,10000,43.8100
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,2,9598,10000,95.9800
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,4,9202,10000,92.0200
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,8,8456,10000,84.5600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,16,6808,10000,68.0800
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,32,3690,10000,36.9000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,64,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",FIFO,128,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,2,9599,10000,95.9900
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,4,9196,10000,91.9600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,8,8452,10000,84.5200
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,16,6856,10000,68.5600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,32,3660,10000,36.6000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,64,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LRU,128,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,2,9743,10000,97.4300
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,4,9654,10000,96.5400
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,8,9468,10000,94.6800
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,16,9087,10000,90.8700
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,32,8285,10000,82.8500
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,64,6799,10000,67.9900
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",LFU,128,3671,10000,36.7100
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,2,9598,10000,95.9800
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,4,9202,10000,92.0200
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,8,8457,10000,84.5700
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,16,6820,10000,68.2000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,32,3632,10000,36.3200
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,64,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Clock,128,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,2,9610,10000,96.1000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,4,9200,10000,92.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,8,8435,10000,84.3500
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,16,6823,10000,68.2300
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,32,3736,10000,37.3600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,64,356,10000,3.5600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Random,128,229,10000,2.2900
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,2,8644,10000,86.4400
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,4,7309,10000,73.0900
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,8,5704,10000,57.0400
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,16,3705,10000,37.0500
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,32,1456,10000,14.5600
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,64,200,10000,2.0000
phases_md_medium_p4,phases,md,"Fases de acesso | Medio, 4 fases (10k refs, 200 pags)",Otimo,128,200,10000,2.0000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,2,9221,10000,92.2100
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,4,8416,10000,84.1600
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,8,6853,10000,68.5300
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,16,3639,10000,36.3900
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,32,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",FIFO,128,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,2,9216,10000,92.1600
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,4,8416,10000,84.1600
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,8,6852,10000,68.5200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,16,3595,10000,35.9500
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,32,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LRU,128,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,2,9377,10000,93.7700
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,4,8989,10000,89.8900
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,8,8187,10000,81.8700
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,16,6642,10000,66.4200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,32,3619,10000,36.1900
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",LFU,128,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,2,9221,10000,92.2100
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,4,8412,10000,84.1200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,8,6845,10000,68.4500
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,16,3632,10000,36.3200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,32,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Clock,128,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,2,9203,10000,92.0300
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,4,8392,10000,83.9200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,8,6818,10000,68.1800
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,16,3643,10000,36.4300
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,32,63,10000,0.6300
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Random,128,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,2,7952,10000,79.5200
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,4,6117,10000,61.1700
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,8,3948,10000,39.4800
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,16,1474,10000,14.7400
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,32,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,64,50,10000,0.5000
phases_md_tight_p2,phases,md,"Fases de acesso | Medio, 2 fases (10k refs, 50 pags)",Otimo,128,50,10000,0.5000
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,2,9661,10000,96.6100
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,4,9353,10000,93.5300
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,8,8732,10000,87.3200
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,16,7426,10000,74.2600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,32,4958,10000,49.5800
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,64,496,10000,4.9600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",FIFO,128,496,10000,4.9600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,2,9659,10000,96.5900
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,4,9355,10000,93.5500
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,8,8729,10000,87.2900
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,16,7436,10000,74.3600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,32,4925,10000,49.2500
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,64,496,10000,4.9600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LRU,128,496,10000,4.9600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,2,9811,10000,98.1100
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,4,9776,10000,97.7600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,8,9680,10000,96.8000
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,16,9513,10000,95.1300
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,32,9216,10000,92.1600
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,64,8642,10000,86.4200
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",LFU,128,7439,10000,74.3900
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",Clock,2,9661,10000,96.6100
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",Clock,4,9357,10000,93.5700
phases_md_wide_p8,phases,md,"Fases de acesso | Medio, 8 fases, universo amplo (10k refs, 500 pags)",Clock,8,8737,10000,87.3700
